,time,price,pchange,change,volume,amount,type
2483,10:54:57,4.82,-2.03,0.0,23,11086,买盘
2484,10:54:54,4.82,-2.03,-0.01,19,9158,卖盘
2485,10:54:51,4.83,-1.83,0.01,144,69552,买盘
2486,10:54:48,4.82,-2.03,0.0,95,45790,卖盘
2487,10:54:45,4.82,-2.03,0.0,4,1928,卖盘
2488,10:54:42,4.82,-2.03,0.0,41,19762,卖盘
2489,10:54:36,4.82,-2.03,0.0,4,1928,卖盘
2490,10:54:33,4.82,-2.03,0.0,228,109896,卖盘
2491,10:54:30,4.82,-2.03,-0.01,1,482,卖盘
2492,10:54:21,4.83,-1.83,0.01,290,140070,买盘
2493,10:54:18,4.82,-2.03,0.0,12,5784,卖盘
2494,10:54:15,4.82,-2.03,-0.01,20,9640,卖盘
2495,10:54:12,4.83,-1.83,0.0,10,4830,买盘
2496,10:54:09,4.83,-1.83,0.01,1000,483000,买盘
2497,10:54:00,4.82,-2.03,-0.01,211,101702,卖盘
2498,10:53:51,4.83,-1.83,0.0,131,63273,买盘
2499,10:53:45,4.83,-1.83,0.0,119,57477,买盘
2500,10:53:42,4.83,-1.83,0.01,14,6762,买盘
2501,10:53:39,4.82,-2.03,0.0,80,38560,卖盘
2502,10:53:36,4.82,-2.03,0.0,1,482,卖盘
2503,10:53:33,4.82,-2.03,0.0,190,91580,买盘
2504,10:53:30,4.82,-2.03,-0.01,165,79530,卖盘
2505,10:53:27,4.83,-1.83,0.01,77,37191,买盘
2506,10:53:24,4.82,-2.03,0.0,5,2410,卖盘
2507,10:53:21,4.82,-2.03,0.0,175,84350,卖盘
2508,10:53:18,4.82,-2.03,0.0,1456,701792,卖盘
2509,10:53:15,4.82,-2.03,0.0,23,11086,卖盘
2510,10:53:12,4.82,-2.03,-0.01,100,48200,卖盘
2511,10:53:09,4.83,-1.83,0.0,76,36708,买盘
2512,10:53:06,4.83,-1.83,0.0,9,4347,买盘
2513,10:52:57,4.83,-1.83,0.0,163,78729,买盘
2514,10:52:54,4.83,-1.83,0.01,402,194166,买盘
2515,10:52:51,4.82,-2.03,-0.01,109,52538,卖盘
2516,10:52:48,4.83,-1.83,0.01,30,14490,买盘
2517,10:52:42,4.82,-2.03,0.0,25,12050,中性盘
2518,10:52:42,4.82,-2.03,0.0,25,12050,卖盘
2519,10:52:39,4.82,-2.03,0.0,36,17352,卖盘
2520,10:52:36,4.82,-2.03,0.0,1,482,卖盘
2521,10:52:33,4.82,-2.03,-0.01,34,16388,卖盘
2522,10:52:30,4.83,-1.83,0.01,301,145383,买盘
2523,10:52:27,4.82,-2.03,0.0,100,48200,卖盘
2524,10:52:24,4.82,-2.03,0.0,106,51092,卖盘
2525,10:52:21,4.82,-2.03,0.0,109,52538,卖盘
2526,10:52:18,4.82,-2.03,0.0,7,3374,卖盘
2527,10:52:15,4.82,-2.03,0.0,10,4820,卖盘
2528,10:52:12,4.82,-2.03,-0.01,153,73746,卖盘
2529,10:52:09,4.83,-1.83,0.0,27,13041,买盘
2530,10:52:06,4.83,-1.83,0.0,134,64722,买盘
2531,10:52:03,4.83,-1.83,0.01,41,19803,买盘
2532,10:52:00,4.82,-2.03,0.0,12,5784,卖盘
2533,10:51:57,4.82,-2.03,0.0,416,200512,卖盘
2534,10:51:54,4.82,-2.03,0.0,158,76156,卖盘
2535,10:51:51,4.82,-2.03,-0.01,117,56394,卖盘
2536,10:51:48,4.83,-1.83,0.01,1757,848631,买盘
2537,10:51:45,4.82,-2.03,0.0,1255,604910,卖盘
2538,10:51:42,4.82,-2.03,0.0,101,48682,卖盘
2539,10:51:36,4.82,-2.03,0.0,3,1446,卖盘
2540,10:51:33,4.82,-2.03,0.0,3,1446,卖盘
2541,10:51:30,4.82,-2.03,0.0,13,6266,卖盘
2542,10:51:27,4.82,-2.03,0.0,68,32776,卖盘
2543,10:51:24,4.82,-2.03,0.0,89,42898,卖盘
2544,10:51:21,4.82,-2.03,-0.01,187,90134,卖盘
2545,10:51:18,4.83,-1.83,0.01,932,450156,买盘
2546,10:51:15,4.82,-2.03,-0.01,1376,663232,卖盘
2547,10:51:12,4.83,-1.83,0.01,7,3381,买盘
2548,10:51:09,4.82,-2.03,0.0,1056,508992,卖盘
2549,10:51:06,4.82,-2.03,0.0,4396,2118872,卖盘
2550,10:51:03,4.82,-2.03,0.0,5,2410,卖盘
2551,10:51:00,4.82,-2.03,-0.01,1116,537912,卖盘
2552,10:50:57,4.83,-1.83,0.01,102,49266,买盘
2553,10:50:54,4.82,-2.03,0.0,6014,2898748,卖盘
2554,10:50:51,4.82,-2.03,-0.01,132,63624,卖盘
2555,10:50:45,4.83,-1.83,0.01,29,14007,买盘
2556,10:50:42,4.82,-2.03,-0.01,2,964,卖盘
2557,10:50:38,4.83,-1.83,0.01,181,87423,买盘
2558,10:50:36,4.82,-2.03,0.0,17,8194,卖盘
2559,10:50:33,4.82,-2.03,-0.01,300,144600,卖盘
2560,10:50:30,4.83,-1.83,0.0,116,56028,买盘
2561,10:50:27,4.83,-1.83,0.0,55,26565,买盘
2562,10:50:24,4.83,-1.83,0.01,8,3864,买盘
2563,10:50:21,4.82,-2.03,0.0,127,61214,卖盘
2564,10:50:14,4.82,-2.03,0.0,287,138334,卖盘
2565,10:50:12,4.82,-2.03,0.0,28,13496,卖盘
2566,10:50:07,4.82,-2.03,0.0,14,6748,卖盘
2567,10:50:04,4.82,-2.03,-0.01,34,16388,卖盘
2568,10:50:01,4.83,-1.83,0.0,93,44919,买盘
2569,10:49:58,4.83,-1.83,0.01,1677,809991,买盘
2570,10:49:52,4.82,-2.03,-0.01,102,49164,卖盘
2571,10:49:49,4.83,-1.83,0.01,138,66654,买盘
2572,10:49:46,4.82,-2.03,0.0,2,964,卖盘
2573,10:49:43,4.82,-2.03,0.0,3,1446,卖盘
2574,10:49:40,4.82,-2.03,0.0,82,39524,卖盘
2575,10:49:37,4.82,-2.03,0.0,134,64588,卖盘
2576,10:49:34,4.82,-2.03,-0.01,1,482,卖盘
2577,10:49:31,4.83,-1.83,0.01,11,5313,买盘
2578,10:49:28,4.82,-2.03,0.0,10,4820,卖盘
2579,10:49:25,4.82,-2.03,0.0,63,30366,卖盘
2580,10:49:22,4.82,-2.03,-0.01,37,17834,卖盘
2581,10:49:19,4.83,-1.83,0.01,366,176778,买盘
2582,10:49:16,4.82,-2.03,-0.01,210,101220,卖盘
2583,10:49:13,4.83,-1.83,0.01,1000,483000,买盘
2584,10:49:10,4.82,-2.03,-0.01,100,48200,卖盘
2585,10:49:07,4.83,-1.83,0.0,5,2415,买盘
2586,10:49:07,4.83,-1.83,0.0,5,2415,中性盘
2587,10:49:07,4.83,-1.83,0.0,5,2415,买盘
2588,10:49:04,4.83,-1.83,0.0,61,29463,买盘
2589,10:49:01,4.83,-1.83,0.0,5,2415,买盘
2590,10:48:58,4.83,-1.83,0.01,81,39123,买盘
2591,10:48:55,4.82,-2.03,0.0,107,51574,卖盘
2592,10:48:52,4.82,-2.03,0.0,174,83868,卖盘
2593,10:48:49,4.82,-2.03,-0.01,285,137370,卖盘
2594,10:48:46,4.83,-1.83,0.01,142,68586,买盘
2595,10:48:40,4.82,-2.03,0.0,1,482,卖盘
2596,10:48:37,4.82,-2.03,-0.01,109,52538,卖盘
2597,10:48:34,4.83,-1.83,0.01,319,154077,买盘
2598,10:48:31,4.82,-2.03,-0.01,27,13014,卖盘
2599,10:48:28,4.83,-1.83,0.0,24,11592,买盘
2600,10:48:25,4.83,-1.83,0.01,145,70035,买盘
2601,10:48:19,4.82,-2.03,0.0,129,62178,卖盘
2602,10:48:16,4.82,-2.03,-0.01,4,1928,卖盘
2603,10:48:13,4.83,-1.83,0.0,31,14973,买盘
2604,10:48:10,4.83,-1.83,0.01,39,18837,买盘
2605,10:48:04,4.82,-2.03,0.0,32,15424,卖盘
2606,10:48:01,4.82,-2.03,-0.01,20,9640,卖盘
2607,10:47:55,4.83,-1.83,0.01,41,19803,买盘
2608,10:47:52,4.82,-2.03,-0.01,7,3374,卖盘
2609,10:47:49,4.83,-1.83,0.0,114,55062,买盘
2610,10:47:46,4.83,-1.83,0.0,1,483,买盘
2611,10:47:40,4.83,-1.83,0.0,18,8694,买盘
2612,10:47:37,4.83,-1.83,0.01,583,281589,买盘
2613,10:47:34,4.82,-2.03,-0.01,4,1928,卖盘
2614,10:47:31,4.83,-1.83,0.0,1,483,买盘
2615,10:47:28,4.83,-1.83,0.0,31,14973,买盘
2616,10:47:22,4.83,-1.83,0.01,2,966,买盘
2617,10:47:19,4.82,-2.03,0.0,188,90616,卖盘
2618,10:47:16,4.82,-2.03,0.0,128,61696,卖盘
2619,10:47:13,4.82,-2.03,0.0,17,8194,卖盘
2620,10:47:10,4.82,-2.03,-0.01,50,24100,卖盘
2621,10:47:04,4.83,-1.83,0.01,41,19803,买盘
2622,10:47:01,4.82,-2.03,-0.01,144,69408,卖盘
2623,10:46:58,4.83,-1.83,0.01,6,2898,买盘
2624,10:46:55,4.82,-2.03,-0.01,45,21690,卖盘
2625,10:46:49,4.83,-1.83,0.01,247,119301,买盘
2626,10:46:46,4.82,-2.03,0.0,230,110860,卖盘
2627,10:46:43,4.82,-2.03,0.0,1110,535020,卖盘
2628,10:46:40,4.82,-2.03,-0.01,11,5302,卖盘
2629,10:46:37,4.83,-1.83,0.01,34,16422,买盘
2630,10:46:34,4.82,-2.03,-0.01,86,41452,卖盘
2631,10:46:31,4.83,-1.83,0.0,30,14490,买盘
2632,10:46:28,4.83,-1.83,0.01,49,23667,买盘
2633,10:46:25,4.82,-2.03,-0.01,31,14942,卖盘
2634,10:46:19,4.83,-1.83,0.01,181,87423,买盘
2635,10:46:16,4.82,-2.03,0.0,9,4338,卖盘
2636,10:46:13,4.82,-2.03,-0.01,379,182678,卖盘
2637,10:46:10,4.83,-1.83,0.0,61,29463,买盘
2638,10:46:07,4.83,-1.83,0.01,1002,483966,买盘
2639,10:46:04,4.82,-2.03,-0.01,81,39042,卖盘
2640,10:46:01,4.83,-1.83,0.0,26,12558,买盘
2641,10:45:52,4.83,-1.83,0.0,57,27531,买盘
2642,10:45:49,4.83,-1.83,0.01,144,69552,买盘
2643,10:45:46,4.82,-2.03,-0.01,13,6266,卖盘
2644,10:45:43,4.83,-1.83,0.01,156,75348,买盘
2645,10:45:40,4.82,-2.03,-0.01,35,16870,卖盘
2646,10:45:37,4.83,-1.83,0.01,12,5796,买盘
2647,10:45:34,4.82,-2.03,-0.01,413,199066,卖盘
2648,10:45:31,4.83,-1.83,0.0,1,483,买盘
2649,10:45:25,4.83,-1.83,0.0,162,78246,中性盘
2650,10:45:25,4.83,-1.83,0.0,162,78246,买盘
2651,10:45:22,4.83,-1.83,0.0,102,49266,卖盘
2652,10:45:19,4.83,-1.83,0.0,109,52647,卖盘
2653,10:45:13,4.83,-1.83,0.0,24,11592,卖盘
2654,10:45:10,4.83,-1.83,0.0,81,39123,买盘
2655,10:45:04,4.83,-1.83,0.0,9,4347,买盘
2656,10:44:58,4.83,-1.83,0.0,0,0,中性盘
2657,10:44:55,4.83,-1.83,-0.01,39,18837,卖盘
2658,10:44:52,4.84,-1.63,0.01,61,29524,买盘
2659,10:44:49,4.83,-1.83,-0.01,1129,545307,卖盘
2660,10:44:46,4.84,-1.63,0.01,3,1452,买盘
2661,10:44:43,4.83,-1.83,0.0,160,77280,卖盘
2662,10:44:40,4.83,-1.83,0.0,102,49266,卖盘
2663,10:44:37,4.83,-1.83,0.0,44,21252,卖盘
2664,10:44:34,4.83,-1.83,-0.01,291,140553,卖盘
2665,10:44:28,4.84,-1.63,0.0,23,11132,买盘
2666,10:44:22,4.84,-1.63,0.01,50,24200,买盘
2667,10:44:19,4.83,-1.83,-0.01,109,52647,卖盘
2668,10:44:16,4.84,-1.63,0.0,1,484,买盘
2669,10:44:04,4.84,-1.63,0.0,76,36784,买盘
2670,10:44:01,4.84,-1.63,0.0,240,116160,买盘
2671,10:43:55,4.84,-1.63,0.01,42,20328,买盘
2672,10:43:52,4.83,-1.83,0.0,52,25116,卖盘
2673,10:43:49,4.83,-1.83,-0.01,109,52647,卖盘
2674,10:43:46,4.84,-1.63,0.0,2,968,买盘
2675,10:43:40,4.84,-1.63,0.0,18,8712,买盘
2676,10:43:37,4.84,-1.63,0.0,24,11616,买盘
2677,10:43:34,4.84,-1.63,0.0,28,13552,买盘
2678,10:43:25,4.84,-1.63,0.01,2,968,买盘
2679,10:43:22,4.83,-1.83,0.0,3,1449,卖盘
2680,10:43:19,4.83,-1.83,0.0,114,55062,卖盘
2681,10:43:16,4.83,-1.83,-0.01,9,4347,卖盘
2682,10:43:13,4.84,-1.63,0.01,3,1452,买盘
2683,10:43:10,4.83,-1.83,-0.01,30,14490,卖盘
2684,10:43:04,4.84,-1.63,0.01,64,30976,买盘
2685,10:43:01,4.83,-1.83,0.0,100,48300,卖盘
2686,10:42:58,4.83,-1.83,0.0,7,3381,卖盘
2687,10:42:55,4.83,-1.83,0.0,102,49266,卖盘
2688,10:42:52,4.83,-1.83,0.0,2588,1250004,卖盘
2689,10:42:49,4.83,-1.83,0.0,167,80661,卖盘
2690,10:42:46,4.83,-1.83,0.0,16,7728,卖盘
2691,10:42:40,4.83,-1.83,0.0,816,394128,卖盘
2692,10:42:34,4.83,-1.83,0.0,147,71001,卖盘
2693,10:42:31,4.83,-1.83,0.0,43,20769,卖盘
2694,10:42:25,4.83,-1.83,0.0,11,5313,卖盘
2695,10:42:22,4.83,-1.83,0.0,78,37674,卖盘
2696,10:42:19,4.83,-1.83,0.0,118,56994,卖盘
2697,10:42:16,4.83,-1.83,0.0,2,966,卖盘
2698,10:42:13,4.83,-1.83,0.0,3105,1499715,卖盘
2699,10:42:10,4.83,-1.83,0.0,269,129927,卖盘
2700,10:42:07,4.83,-1.83,0.0,323,156009,卖盘
2701,10:42:04,4.83,-1.83,-0.01,25,12075,卖盘
2702,10:41:58,4.84,-1.63,0.01,16,7744,买盘
2703,10:41:55,4.83,-1.83,-0.01,782,377706,卖盘
2704,10:41:52,4.84,-1.63,0.01,91,44044,买盘
2705,10:41:49,4.83,-1.83,0.0,117,56511,卖盘
2706,10:41:46,4.83,-1.83,0.0,6,2898,中性盘
2707,10:41:46,4.83,-1.83,0.0,6,2898,卖盘
2708,10:41:34,4.83,-1.83,-0.01,2741,1323903,卖盘
2709,10:41:31,4.84,-1.63,0.0,100,48400,买盘
2710,10:41:28,4.84,-1.63,0.01,41,19844,买盘
2711,10:41:25,4.83,-1.83,0.0,16,7728,卖盘
2712,10:41:19,4.83,-1.83,-0.01,139,67137,卖盘
2713,10:41:16,4.84,-1.63,0.0,77,37268,买盘
2714,10:41:10,4.84,-1.63,0.0,13,6292,买盘
2715,10:41:07,4.84,-1.63,0.0,43,20812,买盘
2716,10:41:01,4.84,-1.63,0.01,8,3872,买盘
2717,10:40:58,4.83,-1.83,-0.01,26,12558,卖盘
2718,10:40:52,4.84,-1.63,0.01,28,13552,买盘
2719,10:40:49,4.83,-1.83,0.0,116,56028,卖盘
2720,10:40:46,4.83,-1.83,0.0,6,2898,卖盘
2721,10:40:43,4.83,-1.83,0.0,4,1932,卖盘
2722,10:40:37,4.83,-1.83,0.0,201,97083,卖盘
2723,10:40:34,4.83,-1.83,-0.01,1,483,卖盘
2724,10:40:31,4.84,-1.63,0.01,550,266200,买盘
2725,10:40:28,4.83,-1.83,0.0,314,151662,买盘
2726,10:40:25,4.83,-1.83,0.0,30,14490,买盘
2727,10:40:22,4.83,-1.83,0.0,116,56028,买盘
2728,10:40:19,4.83,-1.83,0.0,140,67620,买盘
2729,10:40:16,4.83,-1.83,0.0,17,8211,买盘
2730,10:40:13,4.83,-1.83,0.01,50,24150,买盘
2731,10:40:10,4.82,-2.03,0.0,66,31812,卖盘
2732,10:40:07,4.82,-2.03,-0.01,277,133514,卖盘
2733,10:40:04,4.83,-1.83,0.01,63,30429,买盘
2734,10:39:55,4.82,-2.03,0.0,91,43862,卖盘
2735,10:39:52,4.82,-2.03,-0.01,59,28438,卖盘
2736,10:39:49,4.83,-1.83,0.01,215,103845,买盘
2737,10:39:46,4.82,-2.03,-0.01,321,154722,卖盘
2738,10:39:43,4.83,-1.83,0.0,40,19320,买盘
2739,10:39:40,4.83,-1.83,0.0,61,29463,买盘
2740,10:39:37,4.83,-1.83,0.01,249,120267,买盘
2741,10:39:34,4.82,-2.03,0.0,117,56394,卖盘
2742,10:39:31,4.82,-2.03,-0.01,3,1446,卖盘
2743,10:39:25,4.83,-1.83,0.01,390,188370,买盘
2744,10:39:22,4.82,-2.03,-0.01,2,964,卖盘
2745,10:39:19,4.83,-1.83,0.0,119,57477,买盘
2746,10:39:16,4.83,-1.83,0.0,5,2415,买盘
2747,10:39:13,4.83,-1.83,0.0,30,14490,买盘
2748,10:39:10,4.83,-1.83,0.0,22,10626,买盘
2749,10:39:04,4.83,-1.83,0.0,102,49266,买盘
2750,10:38:58,4.83,-1.83,0.0,793,383019,卖盘
2751,10:38:55,4.83,-1.83,0.0,120,57960,卖盘
2752,10:38:52,4.83,-1.83,-0.01,4,1932,卖盘
2753,10:38:49,4.84,-1.63,0.01,129,62436,买盘
2754,10:38:46,4.83,-1.83,0.0,8,3864,卖盘
2755,10:38:43,4.83,-1.83,-0.01,1268,612444,卖盘
2756,10:38:40,4.84,-1.63,0.01,2,968,买盘
2757,10:38:37,4.83,-1.83,0.0,156,75348,卖盘
2758,10:38:34,4.83,-1.83,0.0,1,483,卖盘
2759,10:38:31,4.83,-1.83,0.0,28,13524,卖盘
2760,10:38:25,4.83,-1.83,-0.01,60,28980,卖盘
2761,10:38:22,4.84,-1.63,0.0,22,10648,买盘
2762,10:38:19,4.84,-1.63,0.01,186,90024,买盘
2763,10:38:13,4.83,-1.83,-0.01,1,483,卖盘
2764,10:38:10,4.84,-1.63,0.01,91,44044,买盘
2765,10:38:07,4.83,-1.83,0.0,86,41538,中性盘
2766,10:38:07,4.83,-1.83,0.0,86,41538,卖盘
2767,10:38:04,4.83,-1.83,0.0,145,70035,卖盘
2768,10:38:01,4.83,-1.83,-0.01,200,96600,卖盘
2769,10:37:58,4.84,-1.63,0.01,27,13068,买盘
2770,10:37:55,4.83,-1.83,0.0,3,1449,卖盘
2771,10:37:52,4.83,-1.83,0.0,16,7728,买盘
2772,10:37:49,4.83,-1.83,0.0,110,53130,买盘
2773,10:37:46,4.83,-1.83,0.0,122,58926,买盘
2774,10:37:43,4.83,-1.83,0.0,947,457401,卖盘
2775,10:37:40,4.83,-1.83,0.0,97,46851,卖盘
2776,10:37:34,4.83,-1.83,0.0,1,483,卖盘
2777,10:37:31,4.83,-1.83,0.0,40,19320,卖盘
2778,10:37:28,4.83,-1.83,0.0,130,62790,卖盘
2779,10:37:25,4.83,-1.83,0.0,157,75831,卖盘
2780,10:37:22,4.83,-1.83,0.0,191,92253,卖盘
2781,10:37:19,4.83,-1.83,0.0,131,63273,卖盘
2782,10:37:13,4.83,-1.83,0.0,998,482034,卖盘
2783,10:37:10,4.83,-1.83,0.0,6,2898,卖盘
2784,10:37:07,4.83,-1.83,-0.01,147,71001,卖盘
2785,10:37:04,4.84,-1.63,0.0,60,29040,买盘
2786,10:36:58,4.84,-1.63,0.01,6,2904,买盘
2787,10:36:55,4.83,-1.83,-0.01,162,78246,卖盘
2788,10:36:52,4.84,-1.63,0.01,81,39204,买盘
2789,10:36:49,4.83,-1.83,0.0,119,57477,卖盘
2790,10:36:46,4.83,-1.83,-0.01,16,7728,卖盘
2791,10:36:43,4.84,-1.63,0.01,383,185372,买盘
2792,10:36:37,4.83,-1.83,-0.01,5,2415,卖盘
2793,10:36:34,4.84,-1.63,0.01,28,13552,买盘
2794,10:36:31,4.83,-1.83,-0.01,19,9177,卖盘
2795,10:36:28,4.84,-1.63,0.01,196,94864,买盘
2796,10:36:25,4.83,-1.83,0.0,891,430353,卖盘
2797,10:36:22,4.83,-1.83,0.0,88,42504,卖盘
2798,10:36:19,4.83,-1.83,-0.01,110,53130,卖盘
2799,10:36:16,4.84,-1.63,0.01,2,968,买盘
2800,10:36:13,4.83,-1.83,-0.01,15,7245,卖盘
2801,10:36:10,4.84,-1.63,0.01,10,4840,买盘
2802,10:36:07,4.83,-1.83,0.0,120,57960,卖盘
2803,10:36:04,4.83,-1.83,0.0,68,32844,卖盘
2804,10:36:01,4.83,-1.83,-0.01,45,21735,卖盘
2805,10:35:58,4.84,-1.63,0.0,7,3388,买盘
2806,10:35:55,4.84,-1.63,0.01,1,484,买盘
2807,10:35:49,4.83,-1.83,-0.01,1323,639009,卖盘
2808,10:35:46,4.84,-1.63,0.0,2,968,买盘
2809,10:35:43,4.84,-1.63,0.01,6,2904,买盘
2810,10:35:40,4.83,-1.83,0.0,3,1449,卖盘
2811,10:35:37,4.83,-1.83,0.0,81,39123,卖盘
2812,10:35:34,4.83,-1.83,0.0,2,966,卖盘
2813,10:35:31,4.83,-1.83,-0.01,18,8694,卖盘
2814,10:35:27,4.84,-1.63,0.0,9,4356,买盘
2815,10:35:24,4.84,-1.63,0.01,1,484,买盘
2816,10:35:22,4.83,-1.83,0.0,10,4830,卖盘
2817,10:35:19,4.83,-1.83,-0.01,410,198030,卖盘
2818,10:35:15,4.84,-1.63,0.01,145,70180,买盘
2819,10:35:13,4.83,-1.83,0.0,3,1449,卖盘
2820,10:35:10,4.83,-1.83,-0.01,56,27048,卖盘
2821,10:35:03,4.84,-1.63,0.0,20,9680,买盘
2822,10:35:01,4.84,-1.63,0.01,94,45496,买盘
2823,10:34:55,4.83,-1.83,0.0,56,27048,卖盘
2824,10:34:51,4.83,-1.83,0.0,717,346311,卖盘
2825,10:34:48,4.83,-1.83,-0.01,109,52647,卖盘
2826,10:34:45,4.84,-1.63,0.0,119,57596,买盘
2827,10:34:39,4.84,-1.63,0.01,32,15488,买盘
2828,10:34:33,4.83,-1.83,-0.01,1,483,卖盘
2829,10:34:30,4.84,-1.63,0.0,912,441408,买盘
2830,10:34:30,4.84,-1.63,0.0,912,441408,中性盘
2831,10:34:30,4.84,-1.63,0.0,912,441408,买盘
2832,10:34:27,4.84,-1.63,0.0,65,31460,买盘
2833,10:34:24,4.84,-1.63,0.01,41,19844,买盘
2834,10:34:21,4.83,-1.83,-0.01,111,53613,卖盘
2835,10:34:18,4.84,-1.63,0.0,1,484,买盘
2836,10:34:15,4.84,-1.63,0.0,300,145200,买盘
2837,10:34:09,4.84,-1.63,0.01,145,70180,买盘
2838,10:34:06,4.83,-1.83,-0.01,68,32844,卖盘
2839,10:34:03,4.84,-1.63,0.01,1,484,买盘
2840,10:34:00,4.83,-1.83,-0.01,831,401373,卖盘
2841,10:33:57,4.84,-1.63,0.0,3,1452,买盘
2842,10:33:54,4.84,-1.63,0.0,16,7744,买盘
2843,10:33:51,4.84,-1.63,0.01,692,334928,买盘
2844,10:33:48,4.83,-1.83,-0.01,21,10143,卖盘
2845,10:33:45,4.84,-1.63,0.01,2,968,买盘
2846,10:33:39,4.83,-1.83,-0.01,46,22218,卖盘
2847,10:33:36,4.84,-1.63,0.01,47,22748,买盘
2848,10:33:33,4.83,-1.83,-0.01,26,12558,卖盘
2849,10:33:24,4.84,-1.63,0.01,271,131164,买盘
2850,10:33:21,4.83,-1.83,0.0,109,52647,卖盘
2851,10:33:18,4.83,-1.83,-0.01,50,24150,卖盘
2852,10:33:15,4.84,-1.63,0.0,5,2420,买盘
2853,10:33:12,4.84,-1.63,0.01,143,69212,买盘
2854,10:33:09,4.83,-1.83,-0.01,10,4830,卖盘
2855,10:33:03,4.84,-1.63,0.0,141,68244,买盘
2856,10:32:54,4.84,-1.63,0.01,20,9680,买盘
2857,10:32:51,4.83,-1.83,0.0,111,53613,卖盘
2858,10:32:48,4.83,-1.83,0.0,27,13041,卖盘
2859,10:32:45,4.83,-1.83,0.0,14,6762,卖盘
2860,10:32:42,4.83,-1.83,0.0,10,4830,卖盘
2861,10:32:36,4.83,-1.83,-0.01,3,1449,卖盘
2862,10:32:33,4.84,-1.63,0.01,98,47432,买盘
2863,10:32:27,4.83,-1.83,0.0,13,6279,卖盘
2864,10:32:21,4.83,-1.83,-0.01,112,54096,卖盘
2865,10:32:18,4.84,-1.63,0.0,61,29524,买盘
2866,10:32:15,4.84,-1.63,0.0,22,10648,买盘
2867,10:32:09,4.84,-1.63,0.01,471,227964,买盘
2868,10:32:06,4.83,-1.83,0.01,1010,487830,买盘
2869,10:32:03,4.82,-2.03,-0.01,501,241482,卖盘
2870,10:32:00,4.83,-1.83,0.0,55,26565,买盘
2871,10:31:57,4.83,-1.83,0.0,21,10143,买盘
2872,10:31:54,4.83,-1.83,0.0,122,58926,买盘
2873,10:31:51,4.83,-1.83,0.0,132,63756,买盘
2874,10:31:48,4.83,-1.83,0.0,2,966,买盘
2875,10:31:45,4.83,-1.83,0.0,1113,537579,卖盘
2876,10:31:36,4.83,-1.83,-0.01,1,483,卖盘
2877,10:31:30,4.84,-1.63,0.0,6,2904,买盘
2878,10:31:27,4.84,-1.63,0.01,17,8228,买盘
2879,10:31:21,4.83,-1.83,0.0,117,56511,卖盘
2880,10:31:18,4.83,-1.83,-0.01,8,3864,卖盘
2881,10:31:12,4.84,-1.63,0.01,53,25652,买盘
2882,10:31:09,4.83,-1.83,0.0,11,5313,卖盘
2883,10:31:06,4.83,-1.83,-0.01,33,15939,卖盘
2884,10:31:03,4.84,-1.63,0.01,23,11132,买盘
2885,10:31:00,4.83,-1.83,0.0,84,40572,卖盘
2886,10:30:57,4.83,-1.83,0.0,73,35259,买盘
2887,10:30:54,4.83,-1.83,0.0,63,30429,买盘
2888,10:30:51,4.83,-1.83,0.0,285,137655,卖盘
2889,10:30:48,4.83,-1.83,0.0,33,15939,中性盘
2890,10:30:48,4.83,-1.83,0.0,33,15939,卖盘
2891,10:30:42,4.83,-1.83,0.0,583,281589,卖盘
2892,10:30:39,4.83,-1.83,0.0,6,2898,卖盘
2893,10:30:36,4.83,-1.83,-0.01,1,483,卖盘
2894,10:30:33,4.84,-1.63,0.0,20,9680,买盘
2895,10:30:30,4.84,-1.63,0.01,150,72600,买盘
2896,10:30:27,4.83,-1.83,0.0,13,6279,卖盘
2897,10:30:24,4.83,-1.83,-0.01,16,7728,卖盘
2898,10:30:21,4.84,-1.63,0.01,246,119064,买盘
2899,10:30:15,4.83,-1.83,0.0,21,10143,买盘
2900,10:30:12,4.83,-1.83,0.0,12,5796,买盘
2901,10:30:09,4.83,-1.83,0.0,12,5796,买盘
2902,10:30:06,4.83,-1.83,0.0,40,19320,买盘
2903,10:30:03,4.83,-1.83,0.01,50,24150,买盘
2904,10:30:00,4.82,-2.03,0.0,118,56876,卖盘
2905,10:29:56,4.82,-2.03,-0.01,75,36150,卖盘
2906,10:29:51,4.83,-1.83,0.0,265,127995,买盘
2907,10:29:48,4.83,-1.83,0.01,340,164220,买盘
2908,10:29:44,4.82,-2.03,-0.01,111,53502,卖盘
2909,10:29:42,4.83,-1.83,0.0,27,13041,买盘
2910,10:29:39,4.83,-1.83,0.01,119,57477,买盘
2911,10:29:35,4.82,-2.03,0.0,1,482,卖盘
2912,10:29:32,4.82,-2.03,-0.01,45,21690,卖盘
2913,10:29:29,4.83,-1.83,0.0,21,10143,买盘
2914,10:29:27,4.83,-1.83,0.0,451,217833,买盘
2915,10:29:23,4.83,-1.83,0.0,10,4830,买盘
2916,10:29:19,4.83,-1.83,0.0,502,242466,买盘
2917,10:29:16,4.83,-1.83,0.0,48,23184,买盘
2918,10:29:14,4.83,-1.83,0.0,210,101430,买盘
2919,10:29:10,4.83,-1.83,0.0,24,11592,买盘
2920,10:29:07,4.83,-1.83,0.0,262,126546,买盘
2921,10:29:04,4.83,-1.83,-0.01,676,326508,卖盘
2922,10:29:02,4.84,-1.63,0.0,1,484,买盘
